fold,period_idx,date,split,id,delta_w,w
155,155,2025-10-05 00:00:00+00:00,train,553843,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553848,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553849,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553850,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553851,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,553852,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553856,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,553857,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,553858,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553859,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553860,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553862,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,553863,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553864,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553865,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,553866,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,553869,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553871,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,553876,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553877,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553879,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,553881,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,558934,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558935,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558936,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558937,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558938,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558939,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558940,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558941,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558943,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558944,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558945,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558946,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558947,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558949,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558951,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558952,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558954,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558955,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558956,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558957,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558958,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558959,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558960,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558961,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,558962,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559651,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559652,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559653,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559654,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559655,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559656,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559657,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559658,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559659,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559660,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559661,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559662,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559663,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559664,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559665,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559666,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559667,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559668,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559669,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559670,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559671,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559672,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559673,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559674,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559675,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559676,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559677,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559678,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559679,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559680,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559681,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559682,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559683,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559684,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559685,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559686,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559687,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559688,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559689,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,559690,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,560317,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561229,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561230,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561231,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561232,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561233,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561234,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561235,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561236,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561237,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561238,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561239,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561240,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561241,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561242,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561243,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561244,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561245,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561246,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561247,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561248,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561249,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561250,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561251,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561252,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561253,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561254,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561973,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561974,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561975,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561976,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561977,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561978,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561979,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561980,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561981,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561982,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561983,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561984,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561985,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561986,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561987,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561988,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561989,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561990,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561991,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561992,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561993,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561994,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561995,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561996,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561998,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,561999,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562000,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562001,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562002,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562003,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562793,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562794,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562802,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562803,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562828,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562829,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,562830,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562831,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,562832,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,564161,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,564166,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,564194,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,564195,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,564196,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,564198,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,564205,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,564210,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,564211,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,564212,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,564213,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,564222,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,564223,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,565064,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,565065,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,566136,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,566140,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,566142,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,566146,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,566170,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,566186,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,566187,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,566188,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,566191,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,566193,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,566230,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,567560,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,567561,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,567562,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,567563,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,567621,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,567687,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,568117,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,569356,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,569357,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,569359,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,569364,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,569365,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,569367,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,569369,0.005542606427525059,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,569371,0.006603815122791555,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,597964,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,599323,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,599324,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,601818,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,601819,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,601820,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,601821,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,601822,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,601823,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,601824,0.000848011671070808,0.0017394955157157433
155,155,2025-10-05 00:00:00+00:00,train,609655,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,616902,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,616903,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,616904,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,616905,0.0,0.0
155,155,2025-10-05 00:00:00+00:00,train,616906,0.0171645458865278,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,616907,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,616908,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,616909,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,616910,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,616911,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,616912,-0.0005483450746893645,0.017211388008349728
155,155,2025-10-05 00:00:00+00:00,train,616913,-0.0005483450746893645,0.017211388008349728
156,156,2025-10-06 00:00:00+00:00,train,540819,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,540843,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,540844,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553824,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553826,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553827,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553828,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553829,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553830,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553831,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553837,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553838,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553839,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553843,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553848,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553849,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553850,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553851,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553852,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553856,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553857,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553858,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553859,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553860,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553862,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553863,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553864,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553865,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553866,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553869,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553871,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,553876,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553877,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553879,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,553881,-2.8177649126465143e-05,0.017183210359223263
156,156,2025-10-06 00:00:00+00:00,train,558934,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558935,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558936,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558937,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558938,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558939,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558940,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558941,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558943,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558944,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558945,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558946,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558947,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558949,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558951,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558952,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558954,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558955,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558956,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558957,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558958,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558959,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558960,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558961,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,558962,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559651,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559652,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559653,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559654,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559655,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559656,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559657,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559658,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559659,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559660,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559661,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559662,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559663,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559664,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559665,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559666,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559667,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559668,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559669,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559670,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559671,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559672,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559673,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559674,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559675,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559676,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559677,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559678,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559679,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559680,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559681,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559682,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559683,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559684,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559685,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559686,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559687,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559688,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559689,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,559690,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,560317,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561229,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561230,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561231,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561232,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561233,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561234,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561235,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561236,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561237,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561238,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561239,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561240,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561241,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561242,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561243,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561244,0.0,0.0
156,156,2025-10-06 00:00:00+00:00,train,561245,0.0,0.0
